probeID,cross-reactive_2013,polymorphic_2013,bowtie2-aligned_2015
cg22976120,FALSE,TRUE,FALSE
cg22976466,FALSE,FALSE,TRUE
cg22977745,FALSE,TRUE,FALSE
cg22978003,FALSE,FALSE,TRUE
cg22978316,TRUE,FALSE,TRUE
cg22978477,FALSE,TRUE,FALSE
cg22979041,FALSE,TRUE,FALSE
cg22979123,FALSE,TRUE,FALSE
cg22979356,TRUE,FALSE,TRUE
cg22979531,TRUE,FALSE,TRUE
cg22979546,TRUE,FALSE,FALSE
cg22979996,TRUE,FALSE,TRUE
cg22980150,FALSE,TRUE,FALSE
cg22980427,FALSE,TRUE,FALSE
cg22980453,TRUE,TRUE,TRUE
cg22980697,TRUE,FALSE,FALSE
cg22980771,FALSE,TRUE,FALSE
cg22980804,FALSE,TRUE,FALSE
cg22980863,TRUE,FALSE,TRUE
cg22981926,FALSE,TRUE,TRUE
cg22981961,FALSE,TRUE,FALSE
cg22982570,FALSE,TRUE,FALSE
cg22982654,FALSE,TRUE,FALSE
cg22982811,FALSE,TRUE,FALSE
cg22982884,TRUE,FALSE,FALSE
cg22983641,TRUE,FALSE,TRUE
cg22983677,TRUE,FALSE,TRUE
cg22983694,FALSE,TRUE,FALSE
cg22984380,FALSE,TRUE,FALSE
cg22984586,FALSE,TRUE,FALSE
cg22984631,FALSE,TRUE,FALSE
cg22984898,FALSE,TRUE,FALSE
cg22985036,FALSE,TRUE,FALSE
cg22985281,FALSE,TRUE,FALSE
cg22985451,FALSE,TRUE,FALSE
cg22985595,TRUE,FALSE,TRUE
cg22985731,FALSE,FALSE,TRUE
cg22985736,FALSE,TRUE,FALSE
cg22986597,TRUE,FALSE,FALSE
cg22986662,FALSE,TRUE,FALSE
cg22986770,FALSE,TRUE,FALSE
cg22986870,FALSE,TRUE,FALSE
cg22986876,FALSE,FALSE,TRUE
cg22987383,FALSE,TRUE,FALSE
cg22987590,TRUE,FALSE,FALSE
cg22988430,FALSE,FALSE,TRUE
cg22988655,FALSE,FALSE,TRUE
cg22988865,TRUE,FALSE,TRUE
cg22989161,FALSE,TRUE,FALSE
cg22989407,FALSE,TRUE,FALSE
cg22989463,TRUE,TRUE,FALSE
cg22989533,FALSE,FALSE,TRUE
cg22989659,TRUE,FALSE,TRUE
cg22990475,FALSE,TRUE,FALSE
cg22990543,FALSE,TRUE,FALSE
cg22990726,FALSE,TRUE,FALSE
cg22990820,FALSE,TRUE,TRUE
cg22991039,FALSE,TRUE,FALSE
cg22991163,TRUE,FALSE,TRUE
cg22991404,FALSE,TRUE,FALSE
cg22991925,TRUE,FALSE,TRUE
cg22991992,FALSE,TRUE,FALSE
cg22992057,TRUE,FALSE,TRUE
cg22992497,FALSE,FALSE,TRUE
cg22992504,TRUE,TRUE,TRUE
cg22992591,TRUE,TRUE,TRUE
cg22992772,FALSE,TRUE,FALSE
cg22993358,TRUE,FALSE,TRUE
cg22993554,FALSE,TRUE,FALSE
cg22993585,FALSE,FALSE,TRUE
cg22993715,FALSE,TRUE,FALSE
cg22993937,FALSE,TRUE,FALSE
cg22994041,FALSE,FALSE,TRUE
cg22994191,FALSE,TRUE,FALSE
cg22994649,FALSE,TRUE,FALSE
cg22994829,FALSE,TRUE,TRUE
cg22995176,TRUE,FALSE,FALSE
cg22995232,FALSE,TRUE,FALSE
cg22995724,FALSE,TRUE,FALSE
cg22996681,FALSE,TRUE,FALSE
cg22996768,FALSE,TRUE,FALSE
cg22997238,FALSE,FALSE,TRUE
cg22997906,TRUE,FALSE,FALSE
cg22997909,FALSE,TRUE,FALSE
cg22997974,FALSE,TRUE,FALSE
cg22998206,TRUE,FALSE,FALSE
cg22998749,FALSE,TRUE,FALSE
cg22998777,TRUE,FALSE,TRUE
cg22998811,TRUE,FALSE,FALSE
cg22998840,TRUE,FALSE,TRUE
cg22999099,FALSE,TRUE,FALSE
cg22999620,FALSE,TRUE,FALSE
cg23000550,TRUE,FALSE,FALSE
cg23000862,TRUE,FALSE,FALSE
cg23001370,FALSE,TRUE,FALSE
cg23001457,TRUE,FALSE,FALSE
cg23001725,FALSE,TRUE,FALSE
cg23002316,FALSE,TRUE,FALSE
cg23002590,FALSE,TRUE,FALSE
cg23002721,FALSE,TRUE,FALSE
cg23003295,FALSE,TRUE,FALSE
cg23003872,TRUE,FALSE,TRUE
cg23004066,FALSE,FALSE,TRUE
cg23004527,FALSE,TRUE,FALSE
cg23004862,FALSE,FALSE,TRUE
cg23005102,FALSE,TRUE,FALSE
cg23005295,FALSE,FALSE,TRUE
cg23005405,FALSE,TRUE,FALSE
cg23006223,FALSE,TRUE,FALSE
cg23006497,FALSE,TRUE,FALSE
cg23007076,TRUE,FALSE,TRUE
cg23007087,FALSE,TRUE,FALSE
cg23007425,FALSE,TRUE,FALSE
cg23007540,FALSE,TRUE,FALSE
cg23007665,FALSE,TRUE,FALSE
cg23007898,FALSE,TRUE,FALSE
cg23009067,FALSE,TRUE,FALSE
cg23009079,TRUE,FALSE,TRUE
cg23009094,FALSE,TRUE,FALSE
cg23009290,FALSE,TRUE,FALSE
cg23009818,FALSE,TRUE,FALSE
cg23010236,FALSE,TRUE,FALSE
cg23010346,FALSE,TRUE,FALSE
cg23010765,TRUE,FALSE,TRUE
cg23011729,FALSE,TRUE,FALSE
cg23011786,FALSE,TRUE,FALSE
cg23011899,TRUE,FALSE,TRUE
cg23012054,FALSE,TRUE,FALSE
cg23012288,TRUE,FALSE,TRUE
cg23012294,FALSE,TRUE,FALSE
cg23012314,FALSE,TRUE,FALSE
cg23012600,FALSE,TRUE,FALSE
cg23012654,FALSE,TRUE,FALSE
cg23012676,FALSE,TRUE,FALSE
cg23012683,FALSE,FALSE,TRUE
cg23012700,FALSE,TRUE,FALSE
cg23012852,FALSE,TRUE,FALSE
cg23012855,FALSE,TRUE,FALSE
cg23013139,FALSE,FALSE,TRUE
cg23013489,FALSE,TRUE,FALSE
cg23013546,FALSE,TRUE,FALSE
cg23013736,FALSE,TRUE,FALSE
cg23013894,TRUE,FALSE,FALSE
cg23014672,TRUE,FALSE,TRUE
cg23014794,FALSE,TRUE,FALSE
cg23014800,TRUE,FALSE,TRUE
cg23015118,FALSE,TRUE,FALSE
cg23015605,FALSE,FALSE,TRUE
cg23015920,FALSE,TRUE,FALSE
cg23015949,TRUE,FALSE,TRUE
cg23016243,FALSE,TRUE,FALSE
cg23016347,FALSE,FALSE,TRUE
cg23016632,TRUE,FALSE,FALSE
cg23017398,FALSE,FALSE,TRUE
cg23017542,FALSE,TRUE,FALSE
cg23017573,FALSE,TRUE,FALSE
cg23017741,FALSE,TRUE,FALSE
cg23017753,TRUE,FALSE,TRUE
cg23018063,FALSE,TRUE,FALSE
cg23019589,FALSE,TRUE,FALSE
cg23019886,FALSE,TRUE,FALSE
cg23020037,FALSE,TRUE,FALSE
cg23020657,FALSE,TRUE,FALSE
cg23020795,FALSE,TRUE,FALSE
cg23021160,FALSE,TRUE,TRUE
cg23021237,TRUE,FALSE,TRUE
cg23021268,FALSE,TRUE,FALSE
cg23022053,FALSE,TRUE,FALSE
cg23022785,FALSE,TRUE,FALSE
cg23022999,FALSE,TRUE,FALSE
cg23023044,TRUE,FALSE,FALSE
cg23023098,FALSE,TRUE,FALSE
cg23023844,FALSE,TRUE,FALSE
cg23023870,TRUE,FALSE,FALSE
cg23024262,FALSE,TRUE,FALSE
cg23024358,FALSE,TRUE,FALSE
cg23024775,TRUE,FALSE,TRUE
cg23024913,TRUE,FALSE,FALSE
cg23025244,FALSE,TRUE,FALSE
cg23025654,TRUE,TRUE,TRUE
cg23026246,FALSE,TRUE,FALSE
cg23026930,FALSE,TRUE,FALSE
cg23027179,FALSE,TRUE,FALSE
cg23027296,FALSE,TRUE,FALSE
cg23027345,FALSE,TRUE,FALSE
cg23028349,FALSE,TRUE,FALSE
cg23028840,TRUE,FALSE,TRUE
cg23028941,FALSE,TRUE,FALSE
cg23029185,TRUE,FALSE,TRUE
cg23029292,FALSE,TRUE,FALSE
cg23029409,TRUE,FALSE,TRUE
cg23029519,TRUE,TRUE,TRUE
cg23030200,FALSE,TRUE,FALSE
cg23030278,FALSE,TRUE,FALSE
cg23030339,FALSE,TRUE,FALSE
cg23030397,FALSE,TRUE,FALSE
cg23031135,FALSE,TRUE,FALSE
cg23031141,FALSE,TRUE,FALSE
cg23031869,FALSE,TRUE,FALSE
cg23032200,TRUE,FALSE,TRUE
cg23032364,FALSE,TRUE,FALSE
cg23032416,FALSE,TRUE,FALSE
cg23032447,FALSE,TRUE,FALSE
cg23033024,FALSE,TRUE,FALSE
cg23034485,FALSE,TRUE,FALSE
cg23034536,FALSE,TRUE,FALSE
cg23034757,TRUE,FALSE,TRUE
cg23034802,FALSE,TRUE,FALSE
cg23035172,FALSE,TRUE,FALSE
cg23035241,FALSE,TRUE,FALSE
cg23035602,TRUE,FALSE,TRUE
cg23036136,FALSE,TRUE,FALSE
cg23036213,FALSE,TRUE,FALSE
cg23036232,TRUE,FALSE,TRUE
cg23036340,FALSE,TRUE,FALSE
cg23036452,FALSE,TRUE,FALSE
cg23037186,TRUE,FALSE,TRUE
cg23037537,TRUE,FALSE,TRUE
cg23037642,FALSE,TRUE,FALSE
cg23037798,FALSE,FALSE,TRUE
cg23037871,FALSE,TRUE,FALSE
cg23038594,FALSE,TRUE,FALSE
cg23039325,FALSE,TRUE,FALSE
cg23040424,FALSE,TRUE,FALSE
cg23040531,FALSE,TRUE,FALSE
cg23040554,TRUE,FALSE,TRUE
cg23041020,FALSE,TRUE,FALSE
cg23041045,FALSE,TRUE,FALSE
cg23041103,FALSE,TRUE,FALSE
cg23042090,FALSE,FALSE,TRUE
cg23042138,FALSE,TRUE,FALSE
cg23042387,FALSE,FALSE,TRUE
cg23042796,TRUE,FALSE,TRUE
cg23043162,FALSE,TRUE,FALSE
cg23043218,TRUE,FALSE,TRUE
cg23044169,TRUE,FALSE,FALSE
cg23044178,FALSE,TRUE,FALSE
cg23044391,FALSE,TRUE,FALSE
cg23044564,FALSE,TRUE,FALSE
cg23045073,FALSE,TRUE,FALSE
cg23045373,FALSE,TRUE,FALSE
cg23045417,FALSE,TRUE,FALSE
cg23045594,FALSE,TRUE,FALSE
cg23045825,FALSE,TRUE,FALSE
cg23046154,FALSE,TRUE,FALSE
cg23046566,FALSE,TRUE,FALSE
cg23046711,FALSE,TRUE,FALSE
cg23046847,FALSE,TRUE,FALSE
cg23046934,FALSE,TRUE,FALSE
cg23047079,TRUE,FALSE,TRUE
cg23047322,TRUE,TRUE,TRUE
cg23047397,TRUE,FALSE,FALSE
cg23047693,FALSE,TRUE,FALSE
cg23047825,FALSE,TRUE,FALSE
cg23048051,FALSE,TRUE,FALSE
cg23049142,FALSE,TRUE,FALSE
cg23049448,FALSE,TRUE,FALSE
cg23050079,FALSE,TRUE,FALSE
cg23050227,FALSE,TRUE,FALSE
cg23050340,TRUE,FALSE,TRUE
cg23050971,FALSE,TRUE,FALSE
cg23051063,FALSE,TRUE,FALSE
cg23051261,FALSE,TRUE,FALSE
cg23051372,FALSE,TRUE,TRUE
cg23051598,FALSE,FALSE,TRUE
cg23051632,TRUE,FALSE,TRUE
cg23051859,TRUE,FALSE,TRUE
cg23052191,FALSE,TRUE,FALSE
cg23052267,TRUE,FALSE,TRUE
cg23052585,FALSE,TRUE,FALSE
cg23053008,FALSE,TRUE,FALSE
cg23053299,FALSE,TRUE,FALSE
cg23053506,FALSE,TRUE,FALSE
cg23053516,TRUE,FALSE,TRUE
cg23053723,TRUE,FALSE,FALSE
cg23053742,FALSE,TRUE,FALSE
cg23054647,TRUE,FALSE,TRUE
cg23054840,FALSE,TRUE,FALSE
cg23055064,TRUE,FALSE,TRUE
cg23055199,TRUE,FALSE,TRUE
cg23055276,FALSE,TRUE,FALSE
cg23055377,TRUE,FALSE,TRUE
cg23055499,TRUE,FALSE,FALSE
cg23055678,FALSE,TRUE,FALSE
cg23055707,FALSE,TRUE,FALSE
cg23055852,FALSE,TRUE,FALSE
cg23056155,FALSE,TRUE,FALSE
cg23056703,FALSE,TRUE,FALSE
cg23057170,FALSE,TRUE,FALSE
cg23057192,FALSE,TRUE,FALSE
cg23057485,FALSE,TRUE,FALSE
cg23057687,FALSE,TRUE,FALSE
cg23058548,FALSE,TRUE,FALSE
cg23058901,FALSE,TRUE,FALSE
cg23058911,TRUE,FALSE,TRUE
cg23058998,FALSE,TRUE,FALSE
cg23059304,FALSE,TRUE,FALSE
cg23059376,TRUE,FALSE,TRUE
cg23059452,FALSE,FALSE,TRUE
cg23059709,FALSE,TRUE,FALSE
cg23059868,TRUE,FALSE,TRUE
cg23060239,FALSE,TRUE,FALSE
cg23060646,TRUE,FALSE,FALSE
cg23060926,FALSE,FALSE,TRUE
cg23061114,TRUE,FALSE,TRUE
cg23061121,FALSE,TRUE,FALSE
cg23061272,FALSE,TRUE,FALSE
cg23062096,FALSE,TRUE,FALSE
cg23063945,TRUE,FALSE,TRUE
cg23064082,FALSE,TRUE,FALSE
cg23064157,FALSE,TRUE,FALSE
cg23064501,TRUE,FALSE,TRUE
cg23064601,FALSE,TRUE,FALSE
cg23065101,FALSE,FALSE,TRUE
cg23065364,FALSE,TRUE,FALSE
cg23065415,TRUE,FALSE,TRUE
cg23065561,FALSE,TRUE,FALSE
cg23065576,FALSE,TRUE,FALSE
cg23065757,FALSE,FALSE,TRUE
cg23065768,FALSE,TRUE,FALSE
cg23066057,FALSE,TRUE,FALSE
cg23066564,FALSE,TRUE,FALSE
cg23066675,FALSE,TRUE,FALSE
cg23066808,FALSE,TRUE,FALSE
cg23067317,FALSE,TRUE,FALSE
cg23067782,FALSE,TRUE,FALSE
cg23068621,FALSE,TRUE,FALSE
cg23068623,TRUE,FALSE,TRUE
cg23068772,FALSE,TRUE,FALSE
cg23069046,FALSE,TRUE,FALSE
cg23069295,FALSE,TRUE,FALSE
cg23069517,FALSE,TRUE,FALSE
cg23070249,FALSE,TRUE,FALSE
cg23070665,TRUE,FALSE,TRUE
cg23071009,FALSE,TRUE,TRUE
cg23071690,FALSE,TRUE,FALSE
cg23071740,TRUE,FALSE,TRUE
cg23071791,TRUE,FALSE,TRUE
cg23071997,FALSE,TRUE,FALSE
cg23072908,FALSE,TRUE,FALSE
cg23073032,FALSE,TRUE,FALSE
cg23073111,TRUE,FALSE,TRUE
cg23073467,FALSE,FALSE,TRUE
cg23074601,FALSE,TRUE,FALSE
cg23074704,TRUE,FALSE,TRUE
cg23074881,FALSE,TRUE,FALSE
cg23074996,FALSE,TRUE,FALSE
cg23075026,TRUE,FALSE,TRUE
cg23075144,FALSE,TRUE,FALSE
cg23075335,FALSE,TRUE,FALSE
cg23075558,FALSE,TRUE,FALSE
cg23075597,FALSE,TRUE,FALSE
cg23075771,TRUE,TRUE,TRUE
cg23075970,FALSE,TRUE,FALSE
cg23076370,FALSE,FALSE,TRUE
cg23076474,TRUE,FALSE,TRUE
cg23076798,FALSE,TRUE,FALSE
cg23076826,TRUE,TRUE,TRUE
cg23076870,FALSE,TRUE,FALSE
cg23076949,FALSE,TRUE,FALSE
cg23077012,FALSE,TRUE,FALSE
cg23077449,FALSE,TRUE,FALSE
cg23077461,FALSE,FALSE,TRUE
cg23077498,FALSE,TRUE,FALSE
cg23078522,TRUE,FALSE,FALSE
cg23078948,FALSE,TRUE,FALSE
cg23080013,FALSE,TRUE,FALSE
cg23080427,TRUE,FALSE,FALSE
cg23080546,FALSE,TRUE,FALSE
cg23080818,FALSE,TRUE,FALSE
cg23081194,FALSE,TRUE,FALSE
cg23081438,FALSE,TRUE,FALSE
cg23081488,TRUE,FALSE,TRUE
cg23082393,FALSE,TRUE,FALSE
cg23082521,TRUE,TRUE,TRUE
cg23082620,TRUE,FALSE,TRUE
cg23082773,TRUE,FALSE,TRUE
cg23083049,FALSE,TRUE,FALSE
cg23083229,TRUE,FALSE,TRUE
cg23083836,FALSE,TRUE,FALSE
cg23083984,FALSE,TRUE,FALSE
cg23084016,FALSE,TRUE,FALSE
cg23084245,FALSE,TRUE,FALSE
cg23084506,FALSE,FALSE,TRUE
cg23084528,FALSE,TRUE,TRUE
cg23085049,FALSE,TRUE,FALSE
cg23085290,FALSE,TRUE,FALSE
cg23085500,TRUE,FALSE,TRUE
cg23085666,FALSE,TRUE,FALSE
cg23086274,FALSE,TRUE,FALSE
cg23086363,FALSE,TRUE,FALSE
cg23086427,FALSE,TRUE,FALSE
cg23086749,FALSE,TRUE,FALSE
cg23086982,FALSE,TRUE,FALSE
cg23087598,FALSE,TRUE,FALSE
cg23087635,FALSE,FALSE,TRUE
cg23087707,FALSE,TRUE,FALSE
cg23087877,FALSE,TRUE,FALSE
cg23087961,TRUE,FALSE,TRUE
cg23088286,TRUE,FALSE,TRUE
cg23088403,TRUE,FALSE,TRUE
cg23088567,FALSE,TRUE,FALSE
cg23089272,FALSE,TRUE,FALSE
cg23089436,TRUE,FALSE,FALSE
cg23089445,FALSE,TRUE,FALSE
cg23089643,FALSE,TRUE,FALSE
cg23089764,TRUE,FALSE,TRUE
cg23090446,FALSE,TRUE,FALSE
cg23090603,FALSE,TRUE,FALSE
cg23090671,TRUE,FALSE,TRUE
cg23090776,TRUE,FALSE,TRUE
cg23091117,FALSE,TRUE,FALSE
cg23091656,TRUE,FALSE,TRUE
cg23091758,FALSE,TRUE,FALSE
cg23092040,TRUE,FALSE,TRUE
cg23092250,FALSE,TRUE,FALSE
cg23092381,TRUE,FALSE,TRUE
cg23093609,TRUE,FALSE,FALSE
cg23093741,FALSE,TRUE,FALSE
cg23094620,FALSE,TRUE,FALSE
cg23094665,FALSE,TRUE,FALSE
cg23094728,FALSE,TRUE,FALSE
cg23095043,TRUE,FALSE,TRUE
cg23095729,FALSE,TRUE,FALSE
cg23095732,TRUE,FALSE,TRUE
cg23095743,FALSE,TRUE,FALSE
cg23096272,TRUE,FALSE,TRUE
cg23096305,FALSE,TRUE,FALSE
cg23096377,FALSE,TRUE,FALSE
cg23096401,TRUE,FALSE,TRUE
cg23096558,TRUE,TRUE,TRUE
cg23096663,FALSE,TRUE,FALSE
cg23097033,FALSE,TRUE,FALSE
cg23097079,FALSE,TRUE,FALSE
cg23097499,FALSE,TRUE,FALSE
cg23097961,FALSE,TRUE,FALSE
cg23098038,FALSE,TRUE,FALSE
cg23098789,FALSE,TRUE,FALSE
cg23099145,TRUE,FALSE,TRUE
cg23099265,FALSE,TRUE,FALSE
cg23099740,TRUE,FALSE,FALSE
cg23099959,FALSE,TRUE,FALSE
cg23100365,FALSE,TRUE,FALSE
cg23100370,TRUE,FALSE,TRUE
cg23100493,TRUE,FALSE,FALSE
cg23100591,TRUE,FALSE,TRUE
cg23100692,FALSE,TRUE,FALSE
cg23100810,TRUE,FALSE,TRUE
cg23100955,FALSE,TRUE,FALSE
cg23101028,FALSE,TRUE,FALSE
cg23101093,TRUE,FALSE,TRUE
cg23101138,TRUE,FALSE,TRUE
cg23101551,FALSE,TRUE,FALSE
cg23101686,TRUE,FALSE,FALSE
cg23102129,TRUE,TRUE,FALSE
cg23102197,TRUE,FALSE,TRUE
cg23102388,TRUE,FALSE,TRUE
cg23102632,FALSE,TRUE,FALSE
cg23102695,FALSE,TRUE,FALSE
cg23103009,FALSE,TRUE,FALSE
cg23103346,TRUE,FALSE,TRUE
cg23103406,TRUE,FALSE,TRUE
cg23104436,FALSE,TRUE,FALSE
cg23105099,TRUE,FALSE,FALSE
cg23105183,TRUE,FALSE,TRUE
cg23105237,TRUE,FALSE,FALSE
cg23105338,FALSE,TRUE,TRUE
cg23105419,FALSE,TRUE,FALSE
cg23105697,FALSE,TRUE,FALSE
cg23105863,FALSE,TRUE,FALSE
cg23106045,FALSE,FALSE,TRUE
cg23106559,FALSE,TRUE,FALSE
cg23106865,TRUE,TRUE,TRUE
cg23106940,FALSE,TRUE,FALSE
cg23107144,TRUE,FALSE,TRUE
cg23107419,FALSE,TRUE,FALSE
cg23108232,FALSE,TRUE,FALSE
cg23108709,FALSE,TRUE,FALSE
cg23109018,FALSE,TRUE,FALSE
cg23109134,FALSE,TRUE,FALSE
cg23109174,TRUE,FALSE,FALSE
cg23109261,FALSE,TRUE,FALSE
cg23109894,FALSE,TRUE,FALSE
cg23110422,FALSE,TRUE,FALSE
cg23110430,FALSE,TRUE,FALSE
cg23110514,FALSE,FALSE,TRUE
cg23111133,FALSE,TRUE,FALSE
cg23111300,FALSE,TRUE,FALSE
cg23111772,FALSE,TRUE,FALSE
cg23112464,FALSE,FALSE,TRUE
cg23112563,FALSE,TRUE,FALSE
cg23112609,FALSE,TRUE,FALSE
cg23112651,TRUE,FALSE,FALSE
cg23112672,FALSE,TRUE,FALSE
cg23112950,FALSE,TRUE,FALSE
cg23113715,FALSE,FALSE,TRUE
cg23114772,TRUE,FALSE,TRUE
cg23115487,FALSE,TRUE,FALSE
cg23116670,FALSE,TRUE,FALSE
cg23117085,FALSE,TRUE,FALSE
cg23117250,FALSE,TRUE,FALSE
cg23117439,FALSE,TRUE,FALSE
cg23117530,TRUE,FALSE,TRUE
cg23117565,TRUE,FALSE,TRUE
cg23117592,TRUE,FALSE,TRUE
cg23117999,FALSE,TRUE,FALSE
cg23118708,FALSE,TRUE,FALSE
cg23119039,FALSE,TRUE,FALSE
cg23119049,FALSE,TRUE,FALSE
cg23119487,FALSE,TRUE,FALSE
cg23119604,FALSE,FALSE,TRUE
cg23119628,FALSE,TRUE,FALSE
cg23119827,FALSE,TRUE,FALSE
cg23119967,FALSE,FALSE,TRUE
cg23119977,FALSE,TRUE,FALSE
cg23120061,FALSE,TRUE,FALSE
cg23120243,FALSE,TRUE,FALSE
cg23120976,FALSE,TRUE,FALSE
cg23121203,FALSE,TRUE,FALSE
cg23121615,FALSE,TRUE,FALSE
cg23121777,TRUE,FALSE,TRUE
cg23121887,FALSE,TRUE,FALSE
cg23122899,FALSE,TRUE,FALSE
cg23123267,TRUE,FALSE,TRUE
cg23123361,FALSE,TRUE,TRUE
cg23123545,FALSE,TRUE,FALSE
cg23123621,FALSE,TRUE,FALSE
cg23123731,FALSE,TRUE,FALSE
cg23123918,TRUE,FALSE,TRUE
cg23125249,TRUE,FALSE,TRUE
cg23126094,FALSE,TRUE,FALSE
cg23126376,FALSE,TRUE,FALSE
cg23127585,FALSE,FALSE,TRUE
cg23128056,TRUE,FALSE,TRUE
cg23128510,FALSE,TRUE,FALSE
cg23128967,FALSE,TRUE,FALSE
cg23129217,TRUE,FALSE,TRUE
cg23129342,FALSE,TRUE,FALSE
cg23130010,FALSE,FALSE,TRUE
cg23130144,FALSE,TRUE,FALSE
cg23130258,FALSE,TRUE,FALSE
cg23130832,FALSE,TRUE,FALSE
cg23131131,TRUE,FALSE,TRUE
cg23131734,FALSE,TRUE,FALSE
cg23134100,TRUE,FALSE,FALSE
cg23134259,FALSE,TRUE,FALSE
cg23135850,TRUE,FALSE,TRUE
cg23136645,FALSE,TRUE,FALSE
cg23136799,TRUE,FALSE,TRUE
cg23137666,TRUE,FALSE,TRUE
cg23137934,FALSE,TRUE,FALSE
cg23138119,FALSE,TRUE,FALSE
cg23138161,FALSE,TRUE,FALSE
cg23138373,FALSE,TRUE,FALSE
cg23138980,FALSE,TRUE,FALSE
cg23139173,FALSE,TRUE,FALSE
cg23139609,FALSE,TRUE,FALSE
cg23140076,TRUE,FALSE,TRUE
cg23140396,TRUE,FALSE,TRUE
cg23140554,FALSE,TRUE,FALSE
cg23140965,FALSE,TRUE,FALSE
cg23141745,FALSE,TRUE,FALSE
cg23141855,FALSE,TRUE,FALSE
cg23141961,FALSE,TRUE,FALSE
cg23141987,TRUE,FALSE,TRUE
cg23143093,FALSE,TRUE,FALSE
cg23144063,FALSE,TRUE,FALSE
cg23144563,TRUE,FALSE,TRUE
cg23144994,FALSE,TRUE,FALSE
cg23145206,FALSE,TRUE,FALSE
cg23145686,FALSE,FALSE,TRUE
cg23146299,FALSE,FALSE,TRUE
cg23146713,TRUE,FALSE,TRUE
cg23146998,FALSE,TRUE,FALSE
cg23147443,TRUE,FALSE,TRUE
cg23147574,FALSE,TRUE,FALSE
cg23148094,FALSE,TRUE,FALSE
cg23148596,FALSE,TRUE,FALSE
cg23148631,TRUE,FALSE,TRUE
cg23148667,FALSE,TRUE,FALSE
cg23148701,TRUE,FALSE,FALSE
cg23149064,TRUE,FALSE,TRUE
cg23149470,FALSE,FALSE,TRUE
cg23149573,TRUE,FALSE,TRUE
cg23149646,FALSE,TRUE,FALSE
cg23151401,TRUE,FALSE,FALSE
cg23151747,FALSE,TRUE,FALSE
cg23151950,FALSE,TRUE,FALSE
cg23152055,FALSE,TRUE,FALSE
cg23152216,FALSE,TRUE,FALSE
cg23152667,TRUE,FALSE,TRUE
cg23152742,FALSE,TRUE,FALSE
cg23153338,TRUE,TRUE,TRUE
cg23153546,FALSE,TRUE,FALSE
cg23153585,FALSE,TRUE,FALSE
cg23153615,TRUE,FALSE,TRUE
cg23153626,FALSE,TRUE,FALSE
cg23154021,FALSE,TRUE,FALSE
cg23154064,TRUE,FALSE,FALSE
cg23154747,TRUE,FALSE,TRUE
cg23154849,FALSE,TRUE,FALSE
cg23155606,TRUE,FALSE,TRUE
cg23155932,TRUE,FALSE,TRUE
cg23156226,FALSE,TRUE,FALSE
cg23156245,TRUE,FALSE,FALSE
cg23156439,TRUE,TRUE,TRUE
cg23156804,TRUE,FALSE,TRUE
cg23157239,FALSE,TRUE,FALSE
cg23158103,FALSE,TRUE,FALSE
cg23158658,TRUE,TRUE,TRUE
cg23158862,FALSE,TRUE,FALSE
cg23158892,TRUE,FALSE,TRUE
cg23159165,FALSE,TRUE,FALSE
cg23159270,FALSE,FALSE,TRUE
cg23159493,TRUE,FALSE,TRUE
cg23159693,TRUE,FALSE,TRUE
cg23159970,FALSE,TRUE,FALSE
cg23160136,FALSE,TRUE,FALSE
cg23160224,FALSE,TRUE,FALSE
cg23160428,FALSE,TRUE,FALSE
cg23160522,FALSE,TRUE,FALSE
cg23161251,TRUE,TRUE,FALSE
cg23161318,TRUE,TRUE,TRUE
cg23162087,TRUE,TRUE,TRUE
cg23162167,FALSE,TRUE,TRUE
cg23162201,FALSE,TRUE,FALSE
cg23162510,FALSE,TRUE,FALSE
cg23162571,FALSE,FALSE,TRUE
cg23162598,FALSE,TRUE,FALSE
cg23162686,TRUE,FALSE,TRUE
cg23163569,FALSE,TRUE,FALSE
cg23163644,TRUE,FALSE,TRUE
cg23163653,FALSE,TRUE,FALSE
cg23164218,FALSE,TRUE,FALSE
cg23165431,TRUE,FALSE,FALSE
cg23165913,FALSE,TRUE,FALSE
cg23166258,TRUE,FALSE,TRUE
cg23166445,TRUE,FALSE,TRUE
cg23166590,FALSE,TRUE,FALSE
cg23166740,TRUE,TRUE,TRUE
cg23166787,TRUE,FALSE,TRUE
cg23166857,FALSE,TRUE,FALSE
cg23167351,FALSE,TRUE,FALSE
cg23167425,FALSE,TRUE,FALSE
cg23167528,TRUE,FALSE,TRUE
cg23167863,FALSE,TRUE,FALSE
cg23168280,FALSE,TRUE,FALSE
cg23168425,FALSE,TRUE,FALSE
cg23168520,FALSE,TRUE,FALSE
cg23168603,FALSE,TRUE,FALSE
cg23169511,FALSE,TRUE,FALSE
cg23169584,FALSE,TRUE,FALSE
cg23169605,TRUE,FALSE,TRUE
cg23170410,FALSE,TRUE,FALSE
cg23170602,FALSE,TRUE,FALSE
cg23170646,FALSE,TRUE,FALSE
cg23170959,TRUE,TRUE,FALSE
cg23171179,TRUE,FALSE,FALSE
cg23171573,FALSE,TRUE,FALSE
cg23171812,FALSE,TRUE,FALSE
cg23172545,FALSE,TRUE,FALSE
cg23172664,FALSE,TRUE,FALSE
cg23172853,FALSE,TRUE,FALSE
cg23172892,FALSE,TRUE,FALSE
